Year,Month,Day,Eel_count,Season,Region,Invasion_Year,Years_Since_Invasion,Invasion_Status,Site and Plot,Site,Mass_g,TL_mm,AMPHOP,ANAJUN,APHPAC,BELSPP,BRAGRA,CELSPP,CHASPP,CICSPP,CICURO,COENAG,COLEOL,CORING,CYBSPP,DETRIT,DOLICH,DYTCEL,DYTSPP,EGG,ELAEVE,ENNGLO,ERYSIM,ERYSPP,FUNCHR,GAMHOL,HAISPP,HEMLET,HETFOR,HYDSPP,JORFLO,LIBSPP,LUCGOO,MACBAL,MONALB,NEOUNI,ODONAT,PACLON,PALPAL,PELBAL,PELFEM,PELSPP,PHIFLO,PLASPP,PROFAL,RANATP,STRATI,TABANI,UNIDEN,UNIFIS,UNIINV,VEGET,AMPHOP_mass,ANAJUN_mass,APHPAC_mass,BELSPP_mass,BRAGRA_mass,CELSPP_mass,CHASPP_mass,CICSPP_mass,CICURO_mass,COENAG_mass,COLEOL_mass,CORING_mass,CYBSPP_mass,DETRIT_mass,DOLICH_mass,DYTCEL_mass,DYTSPP_mass,EGG_mass,ELAEVE_mass,ENNGLO_mass,ERYSIM_mass,ERYSPP_mass,FUNCHR_mass,GAMHOL_mass,HAISPP_mass,HEMLET_mass,HETFOR_mass,HYDSPP_mass,JORFLO_mass,LIBSPP_mass,LUCGOO_mass,MACBAL_mass,MONALB_mass,NEOUNI_mass,ODONAT_mass,PACLON_mass,PALPAL_mass,PELBAL_mass,PELFEM_mass,PELSPP_mass,PHIFLO_mass,PLASPP_mass,PROFAL_mass,RANATP_mass,STRATI_mass,TABANI_mass,UNIDEN_mass,UNIFIS_mass,UNIINV_mass,VEGET_mass,NOPREY,Comments
2024,8,8,700,3,PHD,2011,13,Established,A62A,A62,42.9,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0104,,,,,,,,0.0064,,,,,,,,,,0.0051,,,
2024,8,8,701,3,PHD,2011,13,Established,A62A,A62,84.5,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0226,,,,,,,,,Carapace L=9.62 mm
2024,8,8,702,3,PHD,2011,13,Established,A62A,A62,41.5,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058,,,,,,,,,,,,,,,,,
2024,8,8,703,3,PHD,2011,13,Established,A62A,A62,69.2,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.0067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HC=2.43 mm
2024,8,6,704,3,SRS,2020,4,Colonizing,37A,37,34.6,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0593,,,,,,,,,No measurements
2024,8,6,705,3,SRS,2020,4,Colonizing,37A,37,107.3,486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0551,,,,,,,,0.0855,,,,,,,,,"TW= 3.29 mm, HC=4.96 mm"
2024,8,8,706,3,PHD,2011,13,Established,A62B,A62,33.4,348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045,,,,,,,,,,,,,
2024,8,8,707,3,PHD,2011,13,Established,A62B,A62,42.8,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,
2024,8,5,708,3,SRS,2020,4,Colonizing,7C,7,558.1,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3703,,,,,0.0322,,,,"Carapace L= 4.46, 10.25, 16.42, 10.83 mm"
2024,8,5,709,3,SRS,2020,4,Colonizing,7C,7,596.7,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2254,,,,,,,,,"Carapace L=18.97, 11.79 mm, RW=1.27 mm"
2024,8,13,710,3,WCA 3A,2022,2,Colonizing,AHS 2E,2,450.1,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,8,13,711,3,WCA 3A,2022,2,Colonizing,AHS 2E,2,55.7,393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,9,712,3,TSL,2013,11,Established,TSB,TS,537.7,794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0814,,,,,,,,,,,,,,,,,
2024,8,9,713,3,TSL,2013,11,Established,TSB,TS,454.7,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.0135,,,,,,,,0.0223,,,,,0.0211,,,,,,,,,,,,,,,,,HC=3.46 mm
2024,8,9,714,3,TSL,2013,11,Established,TSB,TS,143.6,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0157,,,,0.0197,,,,,,,,,,,,,,,,,SL=15.08
2024,8,9,715,3,TSL,2013,11,Established,TSB,TS,67.1,413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,0.0172,,,,,,,,,,,,,0.028,,,,SL=8.47
2024,8,13,716,3,WCA 3A,2022,2,Colonizing,2A,2,43.8,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,8,13,717,3,WCA 3A,2022,2,Colonizing,2A,2,12,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,9,718,3,TSL,2013,11,Established,CPB,CP,305,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0659,,,,,,,,,,,,,0.0001,,,,
2024,8,9,719,3,TSL,2013,11,Established,CPB,CP,207.6,625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1393,,,,0.0037,,0.0068,,,,,,,,,,,,,
2024,8,9,720,3,TSL,2013,11,Established,CPB,CP,142.7,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0233,,,,,,,,,,,,,,,,,
2024,8,13,721,3,WCA 3A,2021,3,Colonizing,AHS3XA,3,466.3,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3173,,,,,,,,,TW=3.66 mm
2024,8,14,722,3,WCA 3A,2021,3,Colonizing,AHS4Y,4,38.8,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0161,,,,,,,,,,,,,,,
2024,8,14,723,3,WCA 3A,2021,3,Colonizing,1A,1,283.6,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0587,,,,,,,0.03,,Chela L=8.41 mm
2024,8,20,724,3,WCA 3B,2017,7,Established,7A,7,40.7,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.0063,,,,,,,,,,,,,,,0.0188,,,,,,,,,,,,,,,
2024,8,20,725,3,WCA 3B,2017,7,Established,7A,7,226.9,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,8,19,726,3,WCA 3A,2021,3,Colonizing,3,3,91,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,8,19,727,3,WCA 3A,2021,3,Colonizing,3,3,85.3,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,8,19,728,3,WCA 3A,2021,3,Colonizing,3,3,97.4,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0564,,,,,,,0.0564,,,,,,,,,,,,,,,,,0.0564,,,,5 otoliths collected
2024,8,19,729,3,WCA 3A,2021,3,Colonizing,3,3,291.9,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,8,15,730,3,WCA 3A,2021,3,Colonizing,3,3,8.9,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0027,,,,,,,,,,,,,,,,,,,,,,,,,,0.0244,,,,,,,,,"TW=2.17 mm, RW=0.53 mm"
2024,8,15,731,3,WCA 3A,2021,3,Colonizing,3,3,68.7,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0266,,,,,,,,,Carapace L= 6.56 mm
2024,8,15,732,3,WCA 3A,2021,3,Colonizing,3,3,67.9,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0221,,,,,,,,,No measurements
2024,8,15,733,3,WCA 3A,2021,3,Colonizing,3,3,80.2,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2997,,,,,,,,,"1. TW=3.64 mm, 2. RW=1.20 mm"
2024,8,15,734,3,WCA 3A,2021,3,Colonizing,3,3,86.9,430,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0.0029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1496,,,,,,,,,NA
2024,8,15,735,3,WCA 3A,2021,3,Colonizing,3,3,50.7,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0321,,,,
2024,8,15,736,3,WCA 3A,2021,3,Colonizing,3,3,92.2,425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.0663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0243,,,,,,,,,No measurements
2024,8,15,737,3,WCA 3A,2021,3,Colonizing,3,3,330.4,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252,,,,,,,,,No measurements
2024,8,15,738,3,WCA 3A,2021,3,Colonizing,3,3,723.2,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,8,19,739,3,WCA 3A,2021,3,Colonizing,3,3,224.2,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,8,19,740,3,WCA 3A,2021,3,Colonizing,3,3,258.1,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2324,,,,,,,,,,,,,,,,,0.348,,,,,,,,,"RW=1.49 mm, SL=31.94 mm"
2024,8,19,741,3,WCA 3A,2021,3,Colonizing,3,3,93,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0152,,,,,0.0552,,,,TW =1.44 mm
2024,8,19,742,3,WCA 3A,2021,3,Colonizing,3,3,48.6,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0089,,,,,,,,,,,,,,,,,
2024,8,19,743,3,WCA 3A,2021,3,Colonizing,3,3,45.2,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0337,,,,,,,,,Carapace L=9.93 mm
2024,8,19,744,3,WCA 3A,2021,3,Colonizing,3,3,73.8,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0471,,,,,,,,,RW=0.77 mm
2024,8,19,745,3,WCA 3A,2021,3,Colonizing,3,3,36.8,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,,,,,,,,,Carapace L= 9.54 mm
2024,8,19,746,3,WCA 3A,2021,3,Colonizing,3,3,49.9,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,TW=2.95
2024,8,19,747,3,WCA 3A,2021,3,Colonizing,3,3,43,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0556,,,,,,,,,TW=2.63 mm
2024,8,19,748,3,WCA 3A,2021,3,Colonizing,3,3,77.7,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0344,,,,,,,0.06,,,,,,,,,"TW= 1.98 mm, HC= 4.96 mm"
2024,8,19,749,3,WCA 3A,2021,3,Colonizing,3,3,85.4,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0867,,,,,,,,,No measurements
2024,8,19,750,3,WCA 3A,2021,3,Colonizing,3,3,150.2,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1178,,,,,,,,,Carapace L=11.40
2024,8,19,751,3,WCA 3A,2021,3,Colonizing,3,3,182.8,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,8,19,752,3,WCA 3A,2021,3,Colonizing,3,3,103.2,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0265,,,,,,,,,No measurements
2024,8,19,753,3,WCA 3A,2021,3,Colonizing,3,3,66.8,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043,,,,,,,,0.0037,,,,,,,,,No measurements
2024,8,19,754,3,WCA 3A,2021,3,Colonizing,3,3,85.2,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,Carapace L=9.10 mm
2024,8,19,755,3,WCA 3A,2021,3,Colonizing,3,3,98.6,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2871,,,,,,,0.0161,,"1. TW=4.08 mm, 2. RW=1.29 mm"
2024,8,19,756,3,WCA 3A,2021,3,Colonizing,3,3,37.4,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0305,,,,,,,,,RW= 0.83 mm
2024,6,19,757,3,WCA 3A,2021,3,Colonizing,3B,3,52.4,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,8,13,758,3,WCA 3A,2021,3,Colonizing,3B,3,205.8,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0586,,,,,,,,,,,,,,,,,,,0.1545,,,,,,,,,"RW=0.92 mm, TW=2.38 mm"
2024,8,13,759,3,WCA 3A,2021,3,Colonizing,3B,3,39.9,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0084,,,,,0.0078,,,,,,,,,,,,,,,,,HC=2.33 mm
2024,8,5,760,3,SRS,2020,4,Colonizing,7A,7,4.9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,8,5,761,3,SRS,2020,4,Colonizing,7A,7,446.9,704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0.0105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0415,,,,,,,,,Carapace L=8.75 mm
2024,8,20,762,3,WCA 3B,2017,7,Established,7B,7,29.2,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147,,,,,,,,,,,,,,,,,
2024,8,20,763,3,WCA 3B,2017,7,Established,7B,7,177.2,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3525,,,,NA
2024,8,20,764,3,WCA 3B,2017,7,Established,7B,7,101.9,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0409,,,,,,,,,,,,,,,,,
